word,log_odds,valence,arousal,dominance
commercial,-0.13964191688623961,0.806,0.49,0.528
tin,0.5618735133442223,0.469,0.37,0.217
expo,-0.14702202418386207,0.61,0.562,0.5
rook,-0.5524871322920265,0.38,0.4,0.51
lean,0.08829206275060275,0.734,0.353,0.438
cast,-0.7268405194368043,0.558,0.62,0.517
boss,0.261388594154059,0.31,0.627,0.954
japan,-4.4373012039527655,0.667,0.482,0.58
suggest,-0.14904077036332264,0.573,0.471,0.517
walnut,3.1341676267997984,0.688,0.302,0.255
grits,-0.5524871322920265,0.458,0.333,0.346
loving,0.020032060479304118,0.948,0.612,0.636
tongs,0.7719318251097764,0.5,0.459,0.321
allergy,-0.560103315337335,0.296,0.606,0.389
workplace,0.5201496699728224,0.592,0.431,0.583
contentious,0.8338072288278641,0.422,0.573,0.637
unintended,0.5461251563760832,0.438,0.385,0.349
blemish,-0.26480505984024566,0.219,0.558,0.272
transitive,-0.5524871322920265,0.479,0.377,0.414
cling,0.14066004826791878,0.417,0.62,0.588
fleece,1.5269544093878094,0.561,0.25,0.381
hostile,0.16007813412502042,0.188,0.877,0.474
religion,0.592645172010976,0.646,0.32,0.755
viewing,0.20965291975487013,0.69,0.394,0.598
prison,0.6001923776463589,0.112,0.677,0.491
teacher,0.007128655643396304,0.76,0.404,0.885
northwestern,2.086570197323232,0.479,0.306,0.462
topical,1.0569507801420739,0.561,0.34,0.5
filthy,0.4483828716031458,0.115,0.714,0.321
brighter,-0.981482737810385,0.918,0.698,0.833
news,0.0400165224882312,0.633,0.58,0.61
cleansing,-0.26480505984024566,0.729,0.298,0.472
elevation,1.750097960702019,0.76,0.759,0.711
terrorist,-0.5524871322920265,0.019,0.93,0.679
cannibal,0.14066004826791878,0.122,0.824,0.48
mutual,-0.041661508526035916,0.729,0.321,0.464
stricken,0.5461251563760832,0.163,0.72,0.368
traveler,-0.4571769524877016,0.837,0.571,0.7
mixed,0.32514904021003094,0.51,0.346,0.444
disdain,-0.2160148956708137,0.153,0.446,0.441
rinse,0.2207027559414552,0.663,0.168,0.409
swollen,0.7825139344403136,0.236,0.51,0.277
regretted,-0.27252710593415586,0.352,0.54,0.368
ignore,0.1955366584937529,0.146,0.23,0.295
regulars,-0.3896072571126575,0.729,0.327,0.508
godforsaken,-0.5524871322920265,0.439,0.52,0.422
puree,-1.2456343128519718,0.708,0.255,0.208
rank,-0.4810281683098815,0.531,0.38,0.686
offence,0.5461251563760832,0.312,0.798,0.446
quota,-0.26480505984024566,0.427,0.41,0.4
bent,-0.41895573966750393,0.375,0.453,0.298
tranquility,-0.6325298399655629,0.84,0.135,0.442
tranquil,-0.8327890974461849,0.917,0.094,0.355
daycare,-0.14702202418386207,0.776,0.481,0.36
harassment,-0.2160148956708137,0.083,0.896,0.42
uninterested,-0.7150060617898015,0.365,0.24,0.328
girlfriend,-0.5594766764737387,0.712,0.763,0.604
stone,-0.7664140285013122,0.216,0.183,0.561
intrusive,-0.7030599907714009,0.461,0.607,0.538
grove,-0.6512219729777156,0.604,0.245,0.417
rude,0.5493350198241213,0.061,0.821,0.402
smiled,-0.21031687455617587,0.949,0.53,0.536
bouncer,-0.8401692047438074,0.49,0.653,0.655
ordinary,0.17902091614036494,0.375,0.312,0.286
ingenious,-0.41895573966750393,0.76,0.69,0.891
sheltered,0.5461251563760832,0.59,0.377,0.717
loopy,0.14066004826791878,0.438,0.52,0.195
founder,0.6106636775136542,0.76,0.465,0.891
silicon,-0.26480505984024566,0.439,0.448,0.445
fullness,0.14066004826791878,0.868,0.402,0.811
droopy,0.8338072288278641,0.438,0.35,0.297
verified,0.2207027559414552,0.781,0.367,0.677
jug,0.06655207611419683,0.52,0.25,0.213
shepherd,0.7596992566741422,0.656,0.304,0.61
ostrich,-0.957952240400191,0.592,0.382,0.241
sucks,0.5807742917892573,0.115,0.683,0.302
bountiful,0.08003542645148377,0.854,0.596,0.759
ay,-0.14702202418386207,0.5,0.557,0.255
intestines,1.1821139230960798,0.292,0.547,0.398
mahjong,1.4399430323981797,0.556,0.418,0.44
toss,0.27271977028098526,0.418,0.725,0.575
tomato,0.6151180278630346,0.55,0.183,0.275
cooler,0.06655207611419683,0.664,0.375,0.46
superb,-0.3119121711298813,0.98,0.708,0.852
brash,-0.14702202418386207,0.36,0.814,0.552
horizon,-0.7756306836062364,0.729,0.284,0.59
tube,-0.26480505984024566,0.418,0.279,0.409
technology,-0.2222454454214498,0.776,0.49,0.825
roc,1.0569507801420739,0.427,0.51,0.415
matinee,0.14066004826791878,0.694,0.578,0.447
bronze,1.2392723369360286,0.622,0.333,0.526
borrow,0.14066004826791878,0.398,0.573,0.282
fatty,-0.3680311029694394,0.286,0.361,0.325
stress,-0.024419702091529893,0.173,0.843,0.317
juice,0.08473149560869413,0.776,0.281,0.352
bin,-0.3540361935681883,0.422,0.304,0.327
billion,-0.12170421619957233,0.719,0.564,0.782
inventive,-2.2000768106905033,0.78,0.627,0.721
chopping,0.8338072288278641,0.56,0.625,0.362
table,-0.6772779051058148,0.551,0.17,0.284
gal,0.40302431273540984,0.5,0.469,0.337
dilapidated,-0.11065438001298732,0.229,0.618,0.286
contempt,-1.3634173485083554,0.206,0.635,0.396
irreversible,-0.5524871322920265,0.17,0.541,0.667
forked,0.03529953261009242,0.333,0.585,0.365
tombstone,1.2392723369360286,0.204,0.441,0.311
passing,0.12961021208133378,0.458,0.298,0.509
yummy,-0.009101579569722821,0.878,0.55,0.658
liberty,0.4889667425361345,0.938,0.579,0.836
jewel,-0.3742389008857078,0.827,0.588,0.625
reservation,-1.5243477153209926,0.688,0.343,0.561
shorts,-0.9943198845710659,0.622,0.481,0.287
learned,0.11512674626275404,0.704,0.462,0.543
departed,-0.041661508526035916,0.245,0.536,0.391
med,-1.0014373523399298,0.375,0.429,0.606
desolate,0.8338072288278641,0.104,0.32,0.228
tangible,-0.957952240400191,0.646,0.35,0.679
immeasurable,0.5461251563760832,0.51,0.539,0.712
cantina,-1.2456343128519718,0.646,0.612,0.38
valid,-0.18655286294049744,0.693,0.353,0.565
wobbly,0.27419144089244135,0.208,0.759,0.225
develop,-0.12170421619957233,0.771,0.67,0.821
lunatic,0.8338072288278641,0.125,0.792,0.442
suffering,0.14066004826791859,0.02,0.719,0.235
shellfish,-0.5936452047855341,0.594,0.412,0.393
substance,0.3857825063009038,0.615,0.422,0.528
cautiously,-0.5524871322920265,0.51,0.388,0.525
valve,-0.5524871322920265,0.323,0.363,0.471
actionable,0.8338072288278641,0.673,0.702,0.613
stardom,0.8338072288278641,0.844,0.786,0.689
witchcraft,0.8338072288278641,0.183,0.779,0.555
establishment,-0.061765151996825134,0.69,0.398,0.631
optimistic,0.30771413293108496,0.979,0.58,0.821
scrumptious,-0.08248350304629098,0.959,0.65,0.566
enjoying,-0.3383391438863947,0.908,0.759,0.759
jaw,-1.0555907099641069,0.5,0.51,0.42
snowstorm,0.007128655643396304,0.204,0.833,0.629
mosaic,-1.8052501007873945,0.635,0.25,0.302
chief,-1.0704302238268812,0.52,0.544,0.869
sunshine,-1.0014373523399298,0.885,0.297,0.769
provider,0.38182210508480685,0.751,0.494,0.75
mainland,1.932419517495974,0.68,0.407,0.806
snippet,0.14066004826791878,0.612,0.41,0.368
arc,-0.26480505984024566,0.552,0.388,0.396
kilt,0.14066004826791878,0.448,0.346,0.348
brave,0.007128655643396304,0.837,0.75,0.917
obey,-0.37016557549807194,0.677,0.433,0.533
words,-0.1553712187947834,0.71,0.216,0.473
shaking,0.30771413293108496,0.275,0.849,0.255
drunken,0.16718680260134725,0.155,0.849,0.25
retiring,0.833807228827864,0.408,0.376,0.214
kin,-1.6085398065413403,0.543,0.441,0.457
maniac,0.14066004826791878,0.12,0.849,0.431
infuse,0.4771322848891316,0.38,0.705,0.589
distressed,-0.5524871322920265,0.143,0.771,0.324
recast,0.8338072288278641,0.367,0.481,0.5
obsessive,-0.5524871322920265,0.219,0.823,0.48
verse,-0.26480505984024566,0.667,0.269,0.336
mausoleum,0.14066004826791878,0.344,0.281,0.594
sticker,0.29481072809517705,0.583,0.306,0.346
madness,-2.1280234930504456,0.104,0.804,0.44
wooden,-1.1036640515815848,0.5,0.196,0.318
herd,0.007128655643396304,0.592,0.5,0.474
landing,0.031460756302926746,0.552,0.696,0.596
unnecessary,-0.24710548274084485,0.219,0.358,0.19
redesign,0.9879579086551225,0.622,0.46,0.396
heel,-0.37016557549807194,0.48,0.35,0.385
tongue,-0.4035312693418722,0.542,0.432,0.482
mediocrity,0.3857825063009038,0.073,0.398,0.225
inconvenient,-0.2230079311617841,0.224,0.61,0.375
hype,-0.39285698670014246,0.51,0.5,0.586
invest,0.26427400423509545,0.65,0.663,0.682
oven,0.6579165623641999,0.583,0.425,0.606
awake,0.14066004826791859,0.667,0.469,0.741
freezer,0.8515068059272649,0.396,0.406,0.407
generator,0.5461251563760832,0.704,0.568,0.864
choosy,0.4283421207196997,0.28,0.76,0.712
possession,-0.7066378121192849,0.677,0.676,0.848
vagabond,-0.957952240400191,0.384,0.531,0.144
wastebasket,0.8338072288278641,0.271,0.23,0.286
indicator,0.2872635224597942,0.573,0.451,0.67
nourish,0.14066004826791878,0.878,0.46,0.639
traveling,-0.00649759606836903,0.9,0.75,0.582
hydrate,0.5461251563760832,0.61,0.367,0.547
elevate,-0.9723409778522905,0.812,0.5,0.804
connected,-0.055084528858176544,0.816,0.55,0.612
imitation,-0.3393939168313183,0.406,0.592,0.343
spoiling,-0.31132507547513844,0.135,0.678,0.306
randomly,-0.311983620115336,0.41,0.594,0.302
monte,1.319315044609565,0.589,0.33,0.391
crest,1.932419517495974,0.458,0.333,0.333
pant,0.8338072288278641,0.448,0.463,0.409
infinitesimal,-0.5524871322920265,0.388,0.472,0.496
tarnish,-0.26480505984024566,0.204,0.441,0.342
painted,-0.28422314569734725,0.667,0.333,0.424
chestnut,0.34545446091393206,0.714,0.21,0.294
distributor,-0.19581218835329425,0.702,0.447,0.718
mafia,-2.136607236741837,0.204,0.867,0.676
pleasing,-0.6558294837936156,0.917,0.449,0.788
received,0.06380632218589594,0.646,0.436,0.561
manipulative,-0.26480505984024566,0.177,0.724,0.546
hurry,-0.06784399447167945,0.422,0.735,0.481
shrunken,-0.7066378121192849,0.5,0.373,0.221
import,-1.9796034879321722,0.615,0.48,0.623
outgoing,-0.6702701679484099,0.65,0.472,0.538
drizzle,-0.8525917247423646,0.521,0.353,0.319
include,0.06406760278653503,0.729,0.449,0.702
narcissistic,1.2392723369360286,0.323,0.708,0.655
wrongdoing,-0.5524871322920265,0.112,0.745,0.451
cesspool,1.750097960702019,0.167,0.46,0.409
racking,-1.6510994209601364,0.411,0.442,0.375
gadget,0.14066004826791878,0.635,0.559,0.382
indictment,-0.5524871322920265,0.245,0.745,0.577
gall,0.3919744765488248,0.417,0.51,0.353
laterally,0.14066004826791878,0.562,0.255,0.45
heated,0.40447463931305644,0.479,0.497,0.542
hub,0.5874068153493871,0.479,0.399,0.433
equal,-0.17171463677423374,0.781,0.178,0.407
hockey,-0.3188722811105213,0.565,0.786,0.548
cable,-0.08248350304629111,0.583,0.245,0.434
disclaimer,-0.6477973120963515,0.367,0.571,0.542
declining,0.30771413293108496,0.328,0.4,0.264
hating,0.4771322848891316,0.083,0.82,0.434
perspective,-0.2576875920713817,0.688,0.47,0.704
extravaganza,-0.5524871322920267,0.646,0.786,0.906
cardboard,0.8477934708026039,0.5,0.173,0.309
farm,0.11167251139466632,0.781,0.327,0.297
flaming,-0.10751958120761586,0.406,0.645,0.558
providence,2.086570197323232,0.603,0.337,0.755
blubber,0.14066004826791878,0.388,0.26,0.36
suicide,0.14066004826791878,0.03,0.873,0.429
covert,-0.26480505984024566,0.5,0.57,0.508
decomposed,1.2392723369360286,0.073,0.442,0.231
opposition,0.14066004826791878,0.135,0.729,0.592
periodic,-0.26480505984024566,0.677,0.324,0.508
marred,-0.8497386557599582,0.181,0.561,0.233
crepe,-0.7607050333895606,0.562,0.224,0.349
traffic,-0.003921180543188778,0.323,0.559,0.518
battery,-0.5524871322920267,0.48,0.425,0.442
gasket,-0.5524871322920265,0.541,0.367,0.585
revise,0.34133074373007,0.5,0.469,0.509
mason,-1.16767277138226,0.541,0.442,0.58
academy,-2.0565645290683006,0.704,0.473,0.792
remedy,0.02943441315769439,0.625,0.283,0.491
utmost,-0.4810281683098815,0.719,0.74,0.858
obligatory,1.319315044609565,0.337,0.571,0.78
averse,0.14066004826791859,0.253,0.569,0.492
stabilizer,0.8338072288278641,0.688,0.353,0.767
wiring,0.8338072288278641,0.49,0.367,0.431
graduate,-0.041661508526035916,0.898,0.549,0.778
intelligent,0.30771413293108496,0.917,0.541,0.868
rejected,-0.40295539832106286,0.102,0.48,0.25
rowdy,-1.0757352760565744,0.255,0.9,0.518
dilemma,0.14066004826791859,0.153,0.59,0.43
soybean,0.6032835702160317,0.521,0.25,0.293
harmony,-1.158622935862342,0.949,0.23,0.509
unhelpful,0.09810043384912297,0.104,0.32,0.118
documentation,0.8338072288278641,0.719,0.29,0.667
clandestine,0.8338072288278641,0.425,0.677,0.469
seer,0.14066004826791878,0.604,0.481,0.74
coo,-0.5524871322920265,0.49,0.439,0.5
happen,0.012894822180391428,0.677,0.67,0.551
diversion,0.14066004826791878,0.74,0.821,0.714
fishery,-0.957952240400191,0.574,0.503,0.519
pedicure,0.8338072288278641,0.695,0.269,0.296
coaster,-0.4654757553023967,0.612,0.788,0.627
mountain,-0.6046728854625967,0.698,0.408,0.649
tine,0.14066004826791878,0.438,0.373,0.284
imply,0.246020563925745,0.542,0.67,0.533
disclosure,-0.6325298399655629,0.5,0.615,0.71
escaped,0.14066004826791878,0.365,0.755,0.518
space,-0.580413838826549,0.8,0.317,0.573
punishing,0.4283421207196997,0.094,0.898,0.471
carter,0.4771322848891316,0.312,0.48,0.431
dart,0.8338072288278641,0.417,0.608,0.5
financial,0.31655071473158297,0.667,0.5,0.722
worthless,0.7002758362033414,0.083,0.42,0.153
overreact,-0.26480505984024566,0.306,0.912,0.471
insignificant,-0.4654757553023967,0.083,0.306,0.114
scale,0.03323979964708213,0.31,0.35,0.577
molten,-0.6702701679484101,0.417,0.49,0.339
leery,0.582492800546958,0.337,0.64,0.41
forecast,0.8338072288278641,0.783,0.419,0.698
radical,1.2392723369360286,0.5,0.792,0.811
mug,-1.209266668681097,0.542,0.214,0.382
vacant,-0.4834942608050752,0.578,0.22,0.464
odor,-0.03579638907363776,0.337,0.363,0.404
laden,0.7825139344403136,0.392,0.478,0.554
lack,-0.12815353987947942,0.25,0.365,0.242
skull,-0.26480505984024566,0.276,0.558,0.574
conscientious,0.14066004826791878,0.688,0.404,0.688
outskirts,-1.0379949480737274,0.474,0.519,0.312
lastminute,-0.06001064719423242,0.418,0.582,0.385
amphitheater,0.14066004826791878,0.653,0.48,0.545
scream,0.15692056913969907,0.188,0.863,0.594
remembered,0.04267963990771493,0.916,0.333,0.588
rags,0.14066004826791878,0.434,0.309,0.198
suitcase,1.2392723369360286,0.562,0.212,0.318
mythical,-0.957952240400191,0.625,0.556,0.583
ferment,-0.957952240400191,0.375,0.531,0.418
species,-0.6477973120963515,0.561,0.33,0.645
humbug,0.14066004826791878,0.219,0.622,0.456
sauerkraut,1.5269544093878094,0.531,0.454,0.336
lackluster,-0.6318607198335389,0.25,0.311,0.264
colon,0.5461251563760832,0.449,0.394,0.384
lifesaver,0.4283421207196997,0.908,0.745,0.703
senses,-0.9124898663234335,0.74,0.461,0.693
joined,-0.580658009258723,0.667,0.394,0.6
recording,0.5461251563760832,0.573,0.537,0.474
fancy,-0.20948319380759856,0.854,0.673,0.534
tweak,0.9028001003148154,0.44,0.462,0.452
flutter,-0.957952240400191,0.479,0.548,0.33
layover,0.27419144089244135,0.52,0.355,0.5
tub,1.2392723369360283,0.449,0.235,0.265
skewed,0.4591137793864534,0.34,0.48,0.361
fringe,0.14066004826791878,0.52,0.387,0.323
tighten,1.3934230167632868,0.388,0.487,0.627
morality,1.2392723369360286,0.75,0.408,0.759
motive,0.8338072288278641,0.667,0.588,0.663
experimental,-1.158622935862342,0.417,0.764,0.396
validate,-0.41895573966750393,0.76,0.431,0.745
infuriating,-0.17779368285061586,0.139,0.87,0.509
chubby,-0.5933091268122815,0.531,0.427,0.304
act,0.23820320257655594,0.656,0.704,0.735
rainy,-0.3175218420126499,0.61,0.451,0.433
scab,-0.5524871322920265,0.354,0.33,0.272
server,-0.8199711610724665,0.656,0.356,0.536
choke,0.4354595884885636,0.167,0.788,0.676
seating,-0.7196557474376057,0.552,0.265,0.286
formal,-0.49841991102175087,0.735,0.25,0.625
complacent,1.5269544093878094,0.625,0.452,0.518
halibut,-2.0929321732391757,0.449,0.412,0.411
feisty,0.14066004826791878,0.592,0.853,0.789
congratulatory,-0.957952240400191,0.959,0.616,0.689
boredom,-0.5524871322920265,0.167,0.139,0.255
wintry,-0.37016557549807194,0.448,0.434,0.445
serendipity,0.14066004826791878,0.677,0.413,0.5
overplayed,-0.5524871322920265,0.224,0.798,0.586
tactic,-0.8038015605729326,0.531,0.434,0.798
speaking,0.1648222975469985,0.753,0.59,0.575
swarming,0.4771322848891316,0.375,0.6,0.435
understanding,-0.2074372876827731,0.865,0.304,0.689
lieu,-0.02639403639524737,0.427,0.41,0.312
situated,-0.39833645246476823,0.542,0.231,0.543
preferable,-0.1470220241838622,0.806,0.433,0.687
oldie,-1.158622935862342,0.363,0.363,0.342
grateful,-0.16807543338169445,0.958,0.353,0.56
lipstick,-0.22035329726941158,0.653,0.429,0.306
puff,1.6280505262591782,0.531,0.367,0.26
vice,-0.14702202418386207,0.296,0.778,0.48
dove,0.312510305194578,0.729,0.235,0.437
troll,-0.5524871322920265,0.378,0.627,0.327
busted,-0.41895573966750393,0.204,0.676,0.345
psychopathic,0.8338072288278641,0.077,0.918,0.508
account,0.15746716658429996,0.531,0.347,0.472
length,-0.6578476479498528,0.479,0.308,0.533
bistro,0.2537371928868896,0.594,0.472,0.396
progress,-0.24233220398818694,0.88,0.642,0.877
discovery,-0.42386975446993297,0.823,0.627,0.814
thief,-0.02639403639524737,0.088,0.888,0.443
yelp,-0.27538716917078265,0.417,0.709,0.431
differentiation,-0.5524871322920265,0.367,0.561,0.535
infinite,-0.4654757553023967,0.724,0.583,0.735
blade,-0.7756306836062363,0.378,0.602,0.594
welfare,1.2392723369360286,0.802,0.378,0.679
combination,0.7087048558292108,0.708,0.48,0.726
pudding,-0.26992016050701595,0.75,0.255,0.202
cam,1.08512165710877,0.448,0.363,0.355
tame,-0.1470220241838622,0.56,0.604,0.642
blonde,-0.6116760036823572,0.698,0.545,0.412
hesitant,0.17069233536679382,0.333,0.542,0.321
imperial,1.246652444233651,0.669,0.646,0.922
involve,-0.31132507547513844,0.694,0.49,0.728
inch,-0.25062042484828917,0.481,0.327,0.3
skewer,-0.9085594850706145,0.47,0.365,0.457
sentiment,0.27419144089244135,0.765,0.451,0.639
sailor,-2.424289309193618,0.5,0.588,0.5
oink,-0.957952240400191,0.5,0.45,0.289
recorder,0.8338072288278641,0.551,0.374,0.481
scrounge,-0.5524871322920265,0.21,0.565,0.397
oriental,1.228461420831813,0.592,0.409,0.598
unconventional,-0.7466431467329842,0.177,0.509,0.288
trial,0.4771322848891316,0.438,0.663,0.612
cherish,-0.22706473185739862,0.896,0.491,0.652
inconsistent,0.15439024107982074,0.271,0.431,0.295
burr,0.8338072288278641,0.39,0.426,0.308
scholar,1.2392723369360286,0.694,0.421,0.731
goodly,0.5461251563760832,0.701,0.471,0.636
chirping,0.14066004826791878,0.5,0.463,0.36
looming,-0.14702202418386207,0.367,0.75,0.528
finance,0.14066004826791859,0.753,0.431,0.843
sea,-0.9238025805480724,0.833,0.353,0.589
polar,0.14066004826791859,0.468,0.261,0.5
copy,0.09810043384912297,0.46,0.24,0.263
pillow,0.32298160506187334,0.663,0.128,0.195
donate,1.1057409443115058,0.774,0.462,0.577
openness,-1.8052501007873945,0.837,0.561,0.667
straw,0.19546828476291386,0.48,0.29,0.163
goddess,-0.5524871322920267,0.865,0.56,0.888
dying,0.19472726953819441,0.04,0.664,0.422
atherosclerosis,0.8338072288278641,0.25,0.48,0.343
blowtorch,-0.7756306836062364,0.52,0.73,0.51
originate,-0.26480505984024566,0.702,0.5,0.866
radiance,-0.5524871322920265,0.796,0.625,0.719
abusive,0.246020563925745,0.125,0.903,0.567
special,-0.27663461483352364,0.844,0.602,0.73
sporadic,-0.47837916013830467,0.333,0.394,0.5
greeted,-0.2966519311553662,0.781,0.317,0.454
aluminum,0.3519691419351256,0.449,0.28,0.434
paramount,-1.0120194616704667,0.771,0.615,0.902
localized,0.14066004826791878,0.49,0.46,0.621
redemption,0.592645172010976,0.376,0.408,0.545
showing,-0.13712095320115067,0.622,0.54,0.491
vise,-0.26480505984024566,0.533,0.391,0.451
perimeter,0.5461251563760829,0.47,0.443,0.555
rid,-0.1137648024273798,0.194,0.408,0.327
acquaintance,0.6106636775136542,0.656,0.29,0.67
flannel,-0.5524871322920265,0.49,0.25,0.327
beast,-1.4687778641661815,0.214,0.78,0.732
unoccupied,-0.41895573966750393,0.258,0.245,0.412
commonplace,-0.7066378121192849,0.52,0.337,0.442
tidal,-0.957952240400191,0.592,0.539,0.519
abdomen,0.8338072288278641,0.469,0.462,0.471
loony,0.8338072288278641,0.439,0.474,0.295
tropical,-0.9297813634334946,0.74,0.461,0.509
taffy,-0.26480505984024566,0.448,0.431,0.204
brake,-0.11065438001298732,0.312,0.481,0.31
haw,1.644737445044193,0.406,0.426,0.431
mix,-0.06132255292519299,0.542,0.49,0.472
knife,-0.5483117608815458,0.344,0.717,0.573
athletic,0.6514856720339094,0.857,0.798,0.708
low,0.2024518539254325,0.292,0.22,0.102
suite,0.7284467131700377,0.79,0.42,0.4
beating,-0.654269826601969,0.153,0.833,0.481
estate,-0.7466431467329842,0.653,0.385,0.647
soot,-0.37016557549807194,0.375,0.328,0.292
igloo,-0.957952240400191,0.569,0.302,0.345
shopkeeper,0.14066004826791878,0.677,0.51,0.73
crediting,0.6514856720339094,0.673,0.55,0.741
deem,-1.3634173485083554,0.594,0.529,0.69
caviar,-2.298057219050707,0.906,0.394,0.481
lengthy,-0.2648050598402455,0.57,0.342,0.528
certain,0.19557580586403345,0.76,0.358,0.673
